Ticket_ID,Customer_ID,Ticket_Date,Issue_Category,Product_Category,Priority,Status,Assigned_Agent,Response_Time_Hours,Resolution_Time_Hours,Customer_Satisfaction_Rating,Region,Channel,Escalated
TCK103232,CUST32513,2024-12-31 09:14:56,Feature Request,Groceries,Low,Open,Rahul Joshi,5.86,,,East,Web,No
TCK110718,CUST29303,2024-05-28 17:16:27,Refund Request,Books & Media,Low,Closed,Ananya Iyer,1.22,10.73,5.0,East,Chat,No
TCK110781,CUST30709,2024-09-16 06:08:19,Product Defect,Software/Subscription,Medium,Closed,Karan Verma,8.99,20.53,4.0,South,Email,No
TCK109312,CUST39140,2024-10-19 03:25:03,Payment Failure,Electronics,Low,Closed,Aarav Sharma,15.78,20.52,4.0,East,Web,No
TCK101218,CUST27285,2024-07-19 18:32:04,Technical Support,Furniture,Medium,Resolved,Sneha Reddy,9.91,10.72,2.0,South,Email,No
TCK111608,CUST11406,2024-05-21 19:16:50,Delivery Delay,Fashion,Critical,Closed,Arjun Malhotra,1.22,7.24,2.0,North,Chat,Yes
TCK100305,CUST26247,2024-02-24 17:04:29,Login Problem,Electronics,Low,Closed,Aditya Singh,3.08,2.68,5.0,East,Phone,No
TCK103018,CUST44551,2024-06-21 21:19:31,Warranty Claim,Home Appliances,High,Resolved,Aarav Sharma,2.21,10.21,3.0,West,Web,No
TCK110054,CUST41778,2024-02-19 03:01:33,Technical Support,Mobile & Accessories,Medium,Closed,Ananya Iyer,4.42,18.13,2.0,West,Web,No
TCK109371,CUST44968,2024-04-08 15:35:45,Payment Failure,Groceries,Low,Resolved,Sneha Reddy,1.64,10.45,4.0,East,Chat,No
TCK111645,CUST12630,2024-03-12 01:30:47,Order Cancellation,Mobile & Accessories,High,Resolved,Pooja Desai,0.52,9.67,4.0,West,Phone,No
TCK108700,CUST35454,2024-03-29 02:35:46,Billing Issue,Mobile & Accessories,Medium,Resolved,Rohan Mehta,12.42,2.69,4.0,North,Email,No
TCK102612,CUST21830,2024-06-11 06:49:57,Billing Issue,Electronics,High,Closed,Divya Menon,0.79,11.47,4.0,East,Chat,No
TCK107947,CUST46378,2024-07-08 14:49:02,Technical Support,Fashion,Medium,Resolved,Divya Menon,1.65,2.27,5.0,North,Chat,No
TCK101154,CUST43206,2024-01-22 15:30:27,Account Access,Software/Subscription,Medium,Resolved,Ananya Iyer,3.85,13.1,4.0,West,Email,No
TCK101972,CUST42100,2024-08-18 10:58:39,Delivery Delay,Home Appliances,High,Resolved,Aditya Singh,2.86,2.64,4.0,South,Email,No
TCK102448,CUST34071,2024-06-26 04:37:40,Payment Failure,Mobile & Accessories,Medium,Closed,Rahul Joshi,0.91,20.25,5.0,East,Email,No
TCK110608,CUST41968,2024-04-03 17:11:54,Technical Support,Electronics,Low,Resolved,Arjun Malhotra,0.31,33.32,3.0,South,Phone,No
TCK105454,CUST43710,2024-08-23 08:41:48,Payment Failure,Home Appliances,Medium,Resolved,Aarav Sharma,0.45,25.6,3.0,North,Phone,No
TCK108880,CUST49068,2024-02-12 14:35:15,Payment Failure,Mobile & Accessories,High,Closed,Priya Nair,0.1,7.58,3.0,West,Web,No
TCK110598,CUST10029,2024-06-11 06:23:02,Account Access,Software/Subscription,Low,Closed,Sneha Reddy,5.61,21.53,4.0,South,Chat,No
TCK109233,CUST46509,2024-09-03 23:36:47,Refund Request,Home Appliances,High,Closed,Vikram Rao,0.1,19.55,4.0,Central,Phone,No
TCK106450,CUST38624,2024-08-08 02:49:27,Technical Support,Books & Media,Medium,Closed,Sneha Reddy,11.53,12.65,3.0,South,Web,No
TCK110240,CUST24087,2024-04-08 00:04:27,Order Cancellation,Software/Subscription,Low,Closed,Ishita Kapoor,8.39,51.67,4.0,East,Email,No
TCK111942,CUST33527,2024-12-05 04:58:05,Billing Issue,Fashion,Low,Resolved,Ananya Iyer,0.11,2.48,5.0,Central,Phone,No
TCK106867,CUST39111,2024-06-20 22:07:51,Refund Request,Furniture,High,Closed,Ishita Kapoor,0.33,11.07,4.0,South,Chat,No
TCK102743,CUST40275,2024-12-05 05:05:23,Billing Issue,Furniture,Low,Closed,Rahul Joshi,2.97,12.52,3.0,East,Email,No
TCK108601,CUST47443,2024-09-26 03:15:44,Billing Issue,Home Appliances,Medium,Resolved,Priya Nair,1.05,3.3,4.0,Central,Chat,No
TCK109273,CUST35368,2024-09-29 22:57:20,Login Problem,Furniture,Medium,Closed,Vikram Rao,0.13,1.52,5.0,West,Phone,No
TCK108407,CUST19695,2024-03-22 16:49:39,Payment Failure,Books & Media,Medium,Resolved,Aarav Sharma,0.34,21.34,4.0,East,Chat,No
TCK100750,CUST10346,2024-11-08 09:15:57,Login Problem,Mobile & Accessories,Medium,Closed,Manish Kumar,0.51,4.13,4.0,West,Phone,No
TCK102408,CUST30584,2024-02-11 20:15:17,Refund Request,Books & Media,Medium,Resolved,Ishita Kapoor,0.11,25.93,3.0,East,Phone,No
TCK111646,CUST29491,2024-06-08 10:58:06,Warranty Claim,Software/Subscription,Low,Resolved,Rohan Mehta,3.46,1.7,3.0,Central,Web,No
TCK106065,CUST42034,2024-02-09 19:00:12,Delivery Delay,Furniture,High,Closed,Ishita Kapoor,7.19,0.67,3.0,Central,Web,Yes
TCK111731,CUST25292,2024-04-18 13:41:39,Billing Issue,Electronics,High,Closed,Aditya Singh,1.13,25.28,3.0,South,Phone,No
TCK101784,CUST24841,2024-12-08 18:25:51,Warranty Claim,Furniture,Low,Resolved,Aditya Singh,5.0,27.82,3.0,West,Email,No
TCK110722,CUST46758,2024-07-23 13:56:46,Account Access,Furniture,Critical,Resolved,Vikram Rao,4.2,9.58,3.0,North,Email,No
TCK108725,CUST34448,2024-10-24 07:14:18,Warranty Claim,Books & Media,Low,Closed,Ananya Iyer,0.18,1.2,3.0,Central,Chat,No
TCK101982,CUST34355,2024-08-06 23:05:37,Feature Request,Mobile & Accessories,High,Resolved,Karan Verma,0.49,5.43,3.0,South,Phone,No
TCK103462,CUST39299,2024-11-02 03:30:52,Technical Support,Electronics,Medium,Closed,Aarav Sharma,0.56,0.5,3.0,North,Phone,No
TCK106878,CUST32698,2024-12-16 18:02:35,Feature Request,Groceries,Medium,Closed,Priya Nair,4.1,14.33,3.0,West,Email,No
TCK110888,CUST28652,2024-07-20 19:51:03,Product Defect,Books & Media,Critical,Closed,Priya Nair,1.15,0.6,3.0,West,Phone,No
TCK111949,CUST32161,2024-08-09 23:09:15,Warranty Claim,Home Appliances,Low,Closed,Ananya Iyer,0.94,2.37,2.0,Central,Chat,No
TCK110698,CUST48602,2024-07-04 01:54:29,Refund Request,Groceries,Medium,In Progress,Karan Verma,0.18,,,West,Chat,No
TCK111687,CUST36557,2024-04-27 06:39:23,Warranty Claim,Software/Subscription,High,Resolved,Manish Kumar,20.56,4.89,5.0,West,Email,Yes
TCK100020,CUST49052,2024-06-30 18:32:28,Order Cancellation,Software/Subscription,Low,Closed,Pooja Desai,3.34,9.12,3.0,Central,Chat,No
TCK105615,CUST31586,2024-08-25 22:01:41,Warranty Claim,Fashion,Low,Closed,Rahul Joshi,0.57,67.62,2.0,East,Phone,No
TCK111930,CUST26462,2024-03-12 02:39:56,Product Defect,Groceries,Medium,Resolved,Ananya Iyer,0.18,2.16,5.0,East,Phone,No
TCK102440,CUST15642,2024-10-08 11:42:35,Delivery Delay,Books & Media,High,Closed,Divya Menon,0.1,0.5,4.0,Central,Phone,No
TCK106552,CUST47841,2024-04-19 18:50:06,Login Problem,Mobile & Accessories,Critical,In Progress,Ananya Iyer,2.14,,,East,Web,No
TCK110952,CUST38111,2024-05-08 07:32:49,Warranty Claim,Home Appliances,Medium,Resolved,Rahul Joshi,1.2,6.65,3.0,South,Email,No
TCK100380,CUST11004,2024-03-23 06:11:29,Delivery Delay,Home Appliances,High,Closed,Manish Kumar,0.4,5.21,5.0,West,Email,No
TCK111453,CUST13823,2024-11-26 10:59:00,App Crash,Furniture,High,Resolved,Aarav Sharma,2.03,0.5,5.0,North,Email,No
TCK102020,CUST22523,2024-10-17 06:21:05,App Crash,Mobile & Accessories,High,Closed,Aarav Sharma,0.98,1.81,5.0,East,Chat,No
TCK105702,CUST39007,2024-10-16 04:00:11,Login Problem,Groceries,Low,Closed,Pooja Desai,0.2,27.56,3.0,East,Chat,No
TCK106757,CUST17863,2024-10-21 18:30:33,Account Access,Furniture,Low,Closed,Neha Gupta,0.1,4.77,4.0,East,Phone,No
TCK111823,CUST18713,2024-11-14 11:49:58,Delivery Delay,Groceries,Medium,Closed,Neha Gupta,0.25,7.8,4.0,South,Phone,No
TCK102037,CUST31833,2024-11-02 05:59:58,Billing Issue,Home Appliances,Medium,Open,Arjun Malhotra,0.79,,,East,Phone,No
TCK111545,CUST25225,2024-10-08 17:11:04,Refund Request,Furniture,Medium,Open,Aarav Sharma,1.8,,,West,Email,No
TCK105148,CUST43507,2024-06-30 02:34:54,Delivery Delay,Mobile & Accessories,High,Resolved,Aarav Sharma,9.71,4.06,4.0,North,Email,No
TCK105894,CUST17872,2024-03-20 11:29:51,Technical Support,Furniture,Medium,Closed,Pooja Desai,8.06,3.8,4.0,South,Web,No
TCK103834,CUST44245,2024-04-11 17:18:32,Refund Request,Fashion,Medium,Closed,Aarav Sharma,2.92,42.75,4.0,West,Email,No
TCK104360,CUST26593,2024-08-23 13:49:29,Refund Request,Furniture,High,Closed,Rohan Mehta,0.16,5.1,3.0,Central,Chat,Yes
TCK106381,CUST14653,2024-12-23 15:33:39,Refund Request,Furniture,Low,Open,Aditya Singh,3.53,,,North,Web,No
TCK104666,CUST40248,2024-12-10 03:26:29,Account Access,Mobile & Accessories,Low,Resolved,Manish Kumar,8.53,1.36,3.0,West,Email,No
TCK105956,CUST12815,2024-02-29 02:06:39,Billing Issue,Software/Subscription,Medium,Closed,Aditya Singh,0.73,5.55,5.0,East,Chat,No
TCK101651,CUST23322,2024-11-26 08:07:15,Billing Issue,Groceries,High,Closed,Neha Gupta,1.59,7.76,4.0,Central,Chat,No
TCK103754,CUST38498,2024-04-27 00:48:36,Billing Issue,Furniture,Low,Closed,Sneha Reddy,2.74,29.44,3.0,West,Email,No
TCK104787,CUST36789,2024-06-21 14:33:02,App Crash,Mobile & Accessories,Medium,Closed,Sneha Reddy,1.45,20.55,4.0,Central,Email,No
TCK106428,CUST14518,2024-07-23 17:57:14,Warranty Claim,Books & Media,Low,Closed,Neha Gupta,0.1,14.9,4.0,Central,Phone,No
TCK104890,CUST42759,2024-12-14 00:36:07,Refund Request,Groceries,Medium,Closed,Arjun Malhotra,1.4,33.19,3.0,North,Chat,Yes
TCK104421,CUST11578,2024-08-05 06:42:57,Technical Support,Software/Subscription,Low,In Progress,Pooja Desai,1.4,,,South,Chat,No
TCK103845,CUST36890,2024-12-10 19:23:08,Payment Failure,Software/Subscription,Low,Closed,Ananya Iyer,0.8,13.07,3.0,North,Chat,Yes
TCK107301,CUST38219,2024-01-25 01:40:24,Delivery Delay,Groceries,Low,Closed,Aarav Sharma,0.86,25.11,5.0,West,Email,No
TCK110499,CUST10974,2024-01-29 07:30:59,Product Defect,Fashion,Low,Resolved,Divya Menon,0.12,15.5,4.0,Central,Web,No
TCK101433,CUST31365,2024-06-08 06:22:20,Payment Failure,Mobile & Accessories,Medium,Closed,Ishita Kapoor,0.14,9.37,5.0,East,Phone,No
TCK103470,CUST29374,2024-04-27 16:18:52,Refund Request,Mobile & Accessories,Medium,Closed,Ananya Iyer,3.14,31.72,3.0,Central,Chat,No
TCK103521,CUST15368,2024-08-12 12:29:23,Delivery Delay,Books & Media,Medium,Open,Priya Nair,13.49,,,Central,Email,No
TCK102760,CUST11741,2024-11-10 20:09:08,Billing Issue,Home Appliances,Medium,Resolved,Arjun Malhotra,4.67,8.25,5.0,East,Email,No
TCK105211,CUST23796,2024-01-23 01:18:48,Payment Failure,Home Appliances,Medium,Closed,Neha Gupta,0.12,0.88,4.0,West,Chat,No
TCK107616,CUST18862,2024-11-11 03:15:59,Payment Failure,Mobile & Accessories,High,Closed,Karan Verma,0.59,14.77,3.0,Central,Web,No
TCK109203,CUST16698,2024-12-02 04:30:55,Billing Issue,Groceries,Low,In Progress,Aditya Singh,8.4,,,South,Web,No
TCK111841,CUST42451,2024-08-25 01:43:34,Technical Support,Mobile & Accessories,Low,Resolved,Divya Menon,1.75,17.25,4.0,East,Phone,Yes
TCK107230,CUST42627,2024-11-02 04:54:42,Order Cancellation,Furniture,Critical,Closed,Priya Nair,3.54,0.54,4.0,Central,Web,Yes
TCK111797,CUST25655,2024-03-13 18:09:21,Billing Issue,Software/Subscription,High,Resolved,Arjun Malhotra,0.89,0.5,4.0,North,Email,No
TCK110613,CUST16078,2024-07-12 08:00:44,Feature Request,Mobile & Accessories,Low,In Progress,Priya Nair,2.03,,,North,Email,No
TCK109876,CUST32938,2024-10-09 03:12:09,Refund Request,Software/Subscription,Medium,Resolved,Rohan Mehta,0.45,4.14,4.0,West,Chat,No
TCK105966,CUST35759,2024-07-04 02:21:38,Login Problem,Fashion,Medium,Closed,Aarav Sharma,2.73,36.67,2.0,South,Email,No
TCK110439,CUST12436,2024-06-07 02:00:40,App Crash,Home Appliances,Medium,Closed,Pooja Desai,5.57,6.14,4.0,South,Email,No
TCK106609,CUST23597,2024-09-29 05:46:54,Account Access,Software/Subscription,High,Closed,Aarav Sharma,0.96,3.68,4.0,Central,Email,No
TCK101276,CUST16676,2024-11-15 20:36:13,Order Cancellation,Electronics,Low,Closed,Priya Nair,1.4,15.56,3.0,Central,Chat,No
TCK104340,CUST30108,2024-06-06 23:36:48,Feature Request,Mobile & Accessories,Low,Closed,Aarav Sharma,0.63,23.59,4.0,East,Chat,No
TCK106691,CUST30470,2024-10-28 04:12:01,Billing Issue,Books & Media,Medium,Closed,Neha Gupta,1.08,28.14,4.0,Central,Phone,No
TCK103711,CUST42770,2024-06-29 03:21:04,Login Problem,Groceries,Medium,Closed,Arjun Malhotra,0.92,1.26,5.0,West,Chat,No
TCK108566,CUST13581,2024-02-22 00:29:03,Technical Support,Software/Subscription,Low,Resolved,Vikram Rao,1.37,5.88,3.0,Central,Chat,No
TCK110755,CUST15274,2024-05-27 18:42:23,Feature Request,Books & Media,Medium,Closed,Neha Gupta,0.76,7.46,5.0,Central,Email,No
TCK105852,CUST47948,2024-01-02 01:32:31,Technical Support,Books & Media,Critical,Resolved,Arjun Malhotra,0.2,0.81,3.0,North,Phone,Yes
TCK107750,CUST39847,2024-07-06 16:27:16,Account Access,Books & Media,Critical,Closed,Sneha Reddy,1.16,7.39,5.0,Central,Phone,No
TCK109422,CUST33523,2024-04-01 13:42:56,Product Defect,Mobile & Accessories,Medium,Closed,Vikram Rao,0.61,14.7,3.0,North,Chat,No
TCK104845,CUST30776,2024-04-18 19:19:05,Refund Request,Home Appliances,Low,Resolved,Vikram Rao,1.82,34.99,4.0,North,Chat,No
TCK106267,CUST46671,2024-02-25 10:27:58,Login Problem,Electronics,Low,Resolved,Arjun Malhotra,0.73,3.69,5.0,Central,Chat,No
TCK106464,CUST41690,2024-12-15 15:29:17,App Crash,Electronics,High,Resolved,Ishita Kapoor,0.15,8.39,3.0,West,Phone,No
TCK111044,CUST23542,2024-09-27 11:59:20,Account Access,Books & Media,Medium,Resolved,Aarav Sharma,0.99,8.66,4.0,Central,Phone,No
TCK106679,CUST12100,2024-04-12 09:46:18,Order Cancellation,Groceries,Critical,Resolved,Vikram Rao,0.11,20.25,4.0,West,Phone,No
TCK103493,CUST28965,2024-11-25 02:23:26,Warranty Claim,Fashion,Medium,Closed,Sneha Reddy,0.33,18.95,3.0,North,Email,No
TCK102421,CUST35939,2024-01-08 11:28:35,Order Cancellation,Software/Subscription,Medium,Closed,Aarav Sharma,1.43,23.82,3.0,West,Chat,No
TCK107768,CUST49212,2024-08-24 15:11:32,App Crash,Home Appliances,Medium,Closed,Vikram Rao,13.39,11.36,3.0,North,Email,No
TCK102860,CUST31749,2024-09-23 06:22:15,Payment Failure,Electronics,Medium,In Progress,Rahul Joshi,0.1,,,North,Phone,No
TCK106303,CUST23930,2024-11-14 18:40:41,Product Defect,Software/Subscription,High,Closed,Vikram Rao,1.0,6.84,5.0,East,Email,No
TCK101176,CUST22577,2024-01-11 18:13:17,Delivery Delay,Software/Subscription,High,Closed,Neha Gupta,4.97,0.99,,West,Web,No
TCK101003,CUST32112,2024-09-20 04:47:27,App Crash,Mobile & Accessories,Low,Closed,Vikram Rao,0.13,25.89,,East,Email,Yes
TCK100291,CUST41369,2024-07-23 03:50:19,Account Access,Furniture,Low,Resolved,Priya Nair,3.27,7.11,5.0,Central,Web,No
TCK111243,CUST27559,2024-02-07 22:20:24,Account Access,Home Appliances,High,Closed,Aditya Singh,0.61,4.44,5.0,West,Email,No
TCK102484,CUST33438,2024-07-03 07:49:49,Account Access,Fashion,Medium,Closed,Priya Nair,2.09,7.68,3.0,South,Web,Yes
TCK103406,CUST42735,2024-06-04 21:54:36,Refund Request,Electronics,Low,Closed,Arjun Malhotra,3.4,15.05,4.0,North,Email,No
TCK104615,CUST16117,2024-09-22 18:51:28,Feature Request,Electronics,Low,Resolved,Manish Kumar,0.1,50.57,3.0,Central,Email,No
TCK104218,CUST27819,2024-03-24 16:05:06,Payment Failure,Furniture,High,In Progress,Rahul Joshi,2.12,,,West,Web,No
TCK110355,CUST14586,2024-06-26 05:55:31,Delivery Delay,Home Appliances,Medium,Closed,Karan Verma,2.56,14.86,4.0,South,Chat,No
TCK101563,CUST30031,2024-06-06 20:59:32,Technical Support,Home Appliances,Medium,Resolved,Priya Nair,1.54,8.43,4.0,North,Email,No
TCK108909,CUST29248,2024-06-10 20:15:56,Login Problem,Electronics,High,Closed,Ananya Iyer,1.87,2.95,5.0,West,Email,No
TCK102255,CUST47230,2024-03-15 15:47:54,Account Access,Mobile & Accessories,High,Closed,Ananya Iyer,7.56,6.73,4.0,Central,Email,No
TCK107212,CUST38324,2024-08-11 00:06:07,App Crash,Mobile & Accessories,Low,Resolved,Ananya Iyer,0.17,10.48,5.0,East,Email,No
TCK100096,CUST34846,2024-04-18 01:32:22,Account Access,Software/Subscription,Low,Closed,Neha Gupta,1.92,10.86,3.0,North,Chat,Yes
TCK107349,CUST11522,2024-06-13 00:01:32,Order Cancellation,Home Appliances,Low,Closed,Ananya Iyer,0.84,4.04,4.0,West,Chat,No
TCK102981,CUST11287,2024-10-17 21:23:50,Feature Request,Software/Subscription,High,Closed,Ishita Kapoor,0.32,4.3,5.0,Central,Chat,No
TCK103680,CUST37230,2024-02-11 01:58:29,Account Access,Electronics,High,Closed,Divya Menon,11.75,2.03,4.0,Central,Email,No
TCK106084,CUST18251,2024-10-15 01:17:24,Feature Request,Books & Media,Low,Resolved,Arjun Malhotra,0.9,9.53,4.0,East,Web,No
TCK100361,CUST34739,2024-05-25 21:16:12,Login Problem,Mobile & Accessories,Medium,In Progress,Priya Nair,1.16,,,East,Email,No
TCK102271,CUST35391,2024-11-08 14:20:30,Account Access,Furniture,High,Closed,Rohan Mehta,3.76,31.66,3.0,West,Web,No
TCK108481,CUST45350,2024-02-21 15:11:49,Warranty Claim,Software/Subscription,Medium,Resolved,Arjun Malhotra,5.25,17.21,5.0,East,Web,No
TCK107221,CUST28808,2024-12-10 07:50:58,Product Defect,Software/Subscription,Critical,In Progress,Ishita Kapoor,1.74,,,West,Web,No
TCK100968,CUST10012,2024-10-21 00:28:32,Product Defect,Mobile & Accessories,Medium,Closed,Vikram Rao,0.45,2.48,5.0,West,Web,No
TCK105497,CUST18913,2024-07-10 07:03:23,Account Access,Fashion,High,Resolved,Karan Verma,0.34,20.86,2.0,South,Web,Yes
TCK107702,CUST39404,2024-07-30 11:27:56,Feature Request,Furniture,Low,Resolved,Neha Gupta,5.6,28.76,2.0,North,Web,No
TCK107269,CUST46925,2024-09-15 08:53:40,Order Cancellation,Home Appliances,Low,Resolved,Rohan Mehta,3.37,31.37,2.0,East,Web,No
TCK111033,CUST29450,2024-09-06 21:19:21,Login Problem,Electronics,Medium,Open,Ananya Iyer,0.1,,,Central,Chat,No
TCK107663,CUST25004,2024-10-11 15:55:23,Technical Support,Software/Subscription,Medium,Closed,Karan Verma,0.74,14.61,5.0,North,Chat,No
TCK107437,CUST17132,2024-11-10 20:50:12,Order Cancellation,Software/Subscription,Low,Closed,Karan Verma,0.63,69.87,,East,Chat,No
TCK107034,CUST33469,2024-03-02 02:07:15,Account Access,Fashion,Low,In Progress,Ananya Iyer,9.38,,,East,Web,No
TCK103060,CUST37852,2024-01-30 13:40:24,Product Defect,Home Appliances,Medium,Closed,Aarav Sharma,6.63,61.08,2.0,South,Web,No
TCK101054,CUST13909,2024-04-18 23:25:13,Product Defect,Home Appliances,High,Closed,Neha Gupta,2.61,0.62,5.0,West,Email,No
TCK109000,CUST45227,2024-09-25 16:47:11,Billing Issue,Groceries,Low,Resolved,Karan Verma,7.74,47.21,3.0,North,Email,No
TCK111084,CUST11947,2024-02-12 19:08:33,App Crash,Fashion,Low,Closed,Ishita Kapoor,2.13,8.46,3.0,South,Web,No
TCK109484,CUST24920,2024-04-02 17:45:43,Billing Issue,Mobile & Accessories,Medium,Resolved,Karan Verma,13.87,9.76,4.0,North,Email,No
TCK106373,CUST24051,2024-09-10 03:20:53,Warranty Claim,Books & Media,High,Resolved,Arjun Malhotra,0.81,0.83,4.0,East,Chat,No
TCK102902,CUST15888,2024-07-20 18:56:07,Delivery Delay,Furniture,Low,Closed,Neha Gupta,0.1,10.79,3.0,East,Email,No
TCK106283,CUST29546,2024-08-20 19:42:05,App Crash,Furniture,Medium,Resolved,Vikram Rao,0.6,21.54,5.0,North,Chat,Yes
TCK100813,CUST18194,2024-10-04 18:06:33,Payment Failure,Electronics,High,Closed,Priya Nair,0.14,10.63,3.0,South,Chat,Yes
TCK111241,CUST22733,2024-01-06 05:23:40,Order Cancellation,Books & Media,Medium,Resolved,Vikram Rao,4.0,25.0,4.0,East,Email,No
TCK109377,CUST39698,2024-12-12 15:12:09,Technical Support,Software/Subscription,Medium,Closed,Aditya Singh,0.16,6.07,4.0,East,Phone,No
TCK108603,CUST15214,2024-04-21 12:15:10,Warranty Claim,Furniture,Low,Closed,Ishita Kapoor,4.54,5.13,3.0,South,Web,No
TCK111134,CUST22051,2024-02-28 07:21:42,Refund Request,Books & Media,Low,Resolved,Ishita Kapoor,1.63,30.49,3.0,North,Web,No
TCK109850,CUST47686,2024-11-23 17:39:15,Order Cancellation,Furniture,Low,Closed,Pooja Desai,3.23,9.96,5.0,South,Web,No
TCK111202,CUST33930,2024-11-21 01:28:58,Technical Support,Furniture,Medium,Resolved,Karan Verma,2.98,0.5,4.0,Central,Chat,No
TCK104609,CUST27743,2024-03-01 07:30:48,Feature Request,Electronics,Medium,Resolved,Divya Menon,0.18,21.77,3.0,South,Chat,No
TCK101394,CUST43368,2024-05-25 08:24:46,Payment Failure,Books & Media,Medium,Closed,Sneha Reddy,2.41,14.15,4.0,South,Web,No
TCK111392,CUST34750,2024-12-18 13:42:49,Warranty Claim,Groceries,High,Resolved,Karan Verma,1.02,13.01,3.0,North,Chat,No
TCK111794,CUST26650,2024-08-04 07:09:01,Login Problem,Groceries,Medium,Closed,Neha Gupta,0.37,3.08,5.0,South,Phone,No
TCK107031,CUST26387,2024-01-18 22:37:34,Technical Support,Home Appliances,Low,Closed,Rahul Joshi,0.47,30.48,4.0,Central,Web,No
TCK104908,CUST12128,2024-06-07 00:16:18,Order Cancellation,Mobile & Accessories,Low,Resolved,Ishita Kapoor,1.41,18.21,5.0,East,Chat,No
TCK111910,CUST33334,2024-06-11 13:13:10,Refund Request,Home Appliances,Medium,In Progress,Sneha Reddy,0.27,,,West,Phone,No
TCK109194,CUST23929,2024-02-24 01:29:29,Technical Support,Fashion,Critical,Closed,Vikram Rao,6.2,11.02,3.0,East,Email,No
TCK100938,CUST30203,2024-09-30 21:33:26,Technical Support,Electronics,High,Resolved,Aditya Singh,0.19,0.89,4.0,East,Phone,Yes
TCK108584,CUST40406,2024-08-20 15:47:54,App Crash,Furniture,Low,Resolved,Pooja Desai,13.06,9.61,5.0,East,Email,No
TCK103956,CUST33813,2024-10-03 04:34:02,Refund Request,Software/Subscription,High,Closed,Divya Menon,2.95,0.5,4.0,West,Web,No
TCK108398,CUST15283,2024-04-15 02:16:45,Feature Request,Fashion,Low,Closed,Manish Kumar,10.4,39.65,4.0,East,Chat,No
TCK105031,CUST45881,2024-07-05 14:27:32,Feature Request,Mobile & Accessories,High,Open,Pooja Desai,0.71,,,North,Chat,Yes
TCK105715,CUST38303,2024-03-20 23:49:49,Delivery Delay,Software/Subscription,Low,In Progress,Neha Gupta,0.11,,,West,Phone,No
TCK107521,CUST33619,2024-10-14 22:18:05,Technical Support,Software/Subscription,Critical,Resolved,Divya Menon,1.23,3.15,4.0,South,Web,Yes
TCK104360,CUST26593,2024-08-23 13:49:29,Refund Request,Furniture,High,Closed,Rohan Mehta,0.16,5.1,3.0,Central,Chat,Yes
TCK100102,CUST30444,2024-08-11 14:48:52,Feature Request,Furniture,Low,Closed,Divya Menon,4.05,36.53,3.0,West,Email,No
TCK101007,CUST17862,2024-02-03 13:10:45,Warranty Claim,Mobile & Accessories,Low,Resolved,Rahul Joshi,2.02,23.68,3.0,West,Email,No
TCK106655,CUST23808,2024-07-13 14:19:02,Feature Request,Mobile & Accessories,Low,Closed,Pooja Desai,13.33,15.56,3.0,East,Email,No
